map{ id = "caves/exit_challenge" }
file{ path = "sounds/bow.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/bush.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/cane.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/chest_appears.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/chest_open.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/cursor.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/danger.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/diarandor", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sounds/diarandor/solarus_logo.ogg", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sounds/door_closed.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/door_open.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/door_unlocked.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/enemy_awake.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/enemy_hurt.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/enemy_killed.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/explosion.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/hammer.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/hammer_stake.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/heart.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/heart_container.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/hero_dying.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/hero_falls.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/hero_hurt.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/hero_lands.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/hero_pushes.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/hero_seen.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/hookshot.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/ice.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/internal_stairs_down.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/internal_stairs_up.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/intro.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/item_in_water.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/jump.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/lamp.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/lift.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/lightning.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/magic_bar.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/message_end.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/message_letter.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/monkey.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/monster_hurt.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/octorok.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/ok.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/pause_closed.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/pause_open.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/picked_item.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/picked_rupee.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/picked_small_key.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/piece_of_heart.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/quit.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/running.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/running_obstacle.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/rupee_counter.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/rupee_counter_end.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/secret.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/shield.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/splash.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/stairs_down_end.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/stairs_down_start.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/stairs_up_end.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/stairs_up_start.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/stone.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/swim.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/switch.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/sword1.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/sword2.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/sword3.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/sword4.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/sword_spin_attack_load.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/sword_spin_attack_release.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/sword_tapping.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/sword_tapping_weak_wall.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/throw.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/timer.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/timer_hurry.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/treasure.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/victory.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/walk_on_grass.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/walk_on_water.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/warp.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/water_drain.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/water_drain_begin.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/water_fill.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/water_fill_begin.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/world_warp.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/wrong.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sounds/zonzifleur", author = "Louis Couka", license = "CC BY-SA 4.0" }
file{ path = "sounds/zonzifleur/solarus_team_logo.ogg", author = "Louis Couka", license = "CC BY-SA 4.0" }
file{ path = "sounds/zora.ogg", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies", license = "Mixed" }
file{ path = "sprites/enemies/agahnim.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/agahnim.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/agahnim_lightning.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/agahnim_lightning.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/armos.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/armos.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/armos_knight.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/armos_knight.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/arrghus.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/arrghus.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/bari_blue.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/bari_blue.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/blind.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/blind.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/cactus.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/cactus.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/chasupa.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/chasupa.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/chicken.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/chicken.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/enemy_killed.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/enemy_killed.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/eyegore_green.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/eyegore_green.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/eyegore_red.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/eyegore_red.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/fireball_purple_small.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/fireball_purple_small.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/fireball_red_big.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/fireball_red_small.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/fireball_red_small.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/fireball_triple.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/freezor.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/freezor.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/ganon.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/ganon.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/geldman.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/geldman.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/gibdo.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/gibdo.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/goriya_green.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/goriya_green.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/goriya_red.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/goriya_red.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/helmasaur_king.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/helmasaur_king.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/hinox.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/hinox.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/hover.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/hover.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/keese.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/keese.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/kholdstare.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/kholdstare.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/lynel.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/lynel.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/lynel_flame.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/lynel_flame.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/medusa.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/medusa.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/medusa_purple.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/medusa_purple.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/moblin.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/moblin.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/mothula.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/mothula.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/octorok.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/octorok.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/octorok_stone.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/octorok_stone.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/pengator.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pengator.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/pike.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/pike_auto.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pikku.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/pikku.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/poe.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/poe.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/rabbit_beam.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/rabbit_beam.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/ropa.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/ropa.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/rope.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/rope.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/sand_crab.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/sand_crab.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/skeleton.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/skeleton.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/skeleton_red.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/skeleton_red.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/spear_soldier_red.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/spear_soldier_red.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/spear_soldier_red_weapon.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/stal.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/stal.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/sword_soldier_blue.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/sword_soldier_blue.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/sword_soldier_blue_weapon.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/sword_soldier_green.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/sword_soldier_green.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/sword_soldier_green_weapon.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/tarosu_red.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/tarosu_red.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/tarosu_red_weapon.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/tektite_blue.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/tektite_blue.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/tentacle.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/tentacle.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/vitreous.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/vitreous.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/vulture.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/vulture.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/wallmaster.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/wallmaster.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/wizzrobe_beam.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/wizzrobe_beam.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/wizzrobe_blue.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/wizzrobe_blue.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/wizzrobe_white.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/wizzrobe_white.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/zazak_blue.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/zazak_blue.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/zora_feet.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/zora_feet.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/enemies/zora_water.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/enemies/zora_water.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities", license = "Mixed" }
file{ path = "sprites/entities/arrow.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/arrow.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/arrow_silver.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/bed.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/bed.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/bed_young_girl.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/bed_young_girl.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/big_chest.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/block.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/bomb.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/bomb.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/bomb_flower.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/boomerang.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/bush.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/bush.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/bush_green.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/bush_purple.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/bush_yellow.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/chest.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/chest.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/conveyor_belt.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/conveyor_belt.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/crystal.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/crystal_block.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/curtain.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/curtain.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/dark0.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/dark1.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/dark2.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/dark3.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/destination.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/door_big_key.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/door_boss_key.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/door_normal.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/door_small_key.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/door_small_key_block.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/door_very_weak_wall.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/door_weak_block.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/door_weak_wall.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/drinking_potion.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/drinking_potions.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/explosion.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/explosion.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/fire.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/fire.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/grass.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hammer_stake.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/hammer_stake_brown.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hammer_stake_green.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hammer_stake_yellow.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hook.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/hook_brown.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hook_green.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hook_tree.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/hook_tree_brown.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hook_tree_green.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hook_tree_small.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/hook_tree_small_green.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hook_tree_small_yellow.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hook_yellow.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hookshot.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/hookshot.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/ice.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/ice.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/ice_beam.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/ice_beam.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/items.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/items.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/miscellaneous.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/prison_door.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/prison_door.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/rupee_icon.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/shadow.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/shadow.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/sign.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/snores.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/solid_switch.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/star.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/statue.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/stone.png", author = "Nintendo", license = "Proprietary (Fair use)" }
file{ path = "sprites/entities/stone_black.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/entities/stone_black_skull.dat", author = "Christopho", license = "CC BY-SA 4.0" }
